credits,dept_num,instructor,keyword,term,title,university
0,,Lei,power,Spring 2018,Energy Sys/Power Electronics (LAB),arizona state university-tempe
0,,Lei,power,Spring 2018,Energy Sys/Power Electronics (LAB),arizona state university-tempe
0,,Lei,power,Spring 2018,Energy Sys/Power Electronics (LAB),arizona state university-tempe
0,,Lei,power,Spring 2018,Energy Sys/Power Electronics (LAB),arizona state university-tempe
0,,Lei,power,Spring 2018,Energy Sys/Power Electronics (LAB),arizona state university-tempe
4,EEE 360,Holbert,power,Spring 2018,Energy Sys/Power Electronics,arizona state university-tempe
0,,Holbert,power,Spring 2018,"After you add the above class, you will be asked to choose from the Laboratory related class(es) below


Energy Sys/Power Electronics (LAB)",arizona state university-tempe
0,,Holbert,power,Spring 2018,Energy Sys/Power Electronics (LAB),arizona state university-tempe
0,,Holbert,power,Spring 2018,Energy Sys/Power Electronics (LAB),arizona state university-tempe
3,EEE 460,Holbert,power,Spring 2018,Nuclear Power Engineering,arizona state university-tempe
3,EEE 471,Wu,power,Spring 2018,Power System Analysis,arizona state university-tempe
3,EEE 471,Hedman,power,Spring 2018,Power System Analysis,arizona state university-tempe
3,EEE 521,Blain Christen,power,Spring 2018,Low-Power Bioelectronics,arizona state university-tempe
3,EEE 571,Lei,power,Spring 2018,Power System Transients,arizona state university-tempe
3,EEE 575,Vittal,power,Spring 2018,Power System Stability,arizona state university-tempe
3,EEE 579,Weng,power,Spring 2018,Power Transmission/Distributn,arizona state university-tempe
3,EEE 591,Hedman,power,Spring 2018,Topic: Power Systems Analysis,arizona state university-tempe
3,EEE 591,Holbert,power,Spring 2018,Topic: Nuclear Power Engineering,arizona state university-tempe
3,EEE 591,Wu,power,Spring 2018,Topic: Power Systems Analysis,arizona state university-tempe
3,EEE 598,Qin,power,Spring 2018,Topic: High Power Converters and Drive Systems,arizona state university-tempe
3,HON 394,O'Neill,power,Spring 2018,Topic: The Powerful Women of Ancient Rome,arizona state university-tempe
4,HSD 602,Fisher,power,Spring 2018,"HSD II:Science Power&Politics
(SEM)",arizona state university-tempe
3,JUS 494,Chin,power,Spring 2018,Topic: Power and the Law,arizona state university-tempe
3,NAV 102,"McDonald, Stringer",power,Spring 2018,Sea Power and Maritime Affairs,arizona state university-tempe
3,NAV 102,"McDonald, Stringer",power,Spring 2018,Sea Power and Maritime Affairs,arizona state university-tempe
4,POS 672,Fisher,power,Spring 2018,"HSD II:Science Power&Politics
(SEM)",arizona state university-tempe
3,AFR 301,Hinds,race,Spring 2018,Race and Racism in Africa,arizona state university-tempe
3,AFR 352,Shabazz Sanders,race,Spring 2018,RaceSpace&ProductionInequality,arizona state university-tempe
3,AFR 375,Cox,race,Spring 2018,"Race, Gender and Sport",arizona state university-tempe
3,AFR 460,Sandlin,race,Spring 2018,"Race, Gender, and Media",arizona state university-tempe
3,APA 352,Shabazz Sanders,race,Spring 2018,RaceSpace&ProductionInequality,arizona state university-tempe
3,CDE 356,"Lindstrom Johnson, Martin",race,Spring 2018,"Race & Child Development
This is a project-based, modular learning class (Project-based) and in addition to enrolling
in the above class, you will be registering for ALL of the classes below.
To register for class block code PROMOD0002, click here: Project-based class registration

 ASU 340-LA (PRO) Promoting Success for all Children
Units:  0
Days:  T Th 
Start:  12:00 PM
End:  1:15 PM
 FAS 460 Leadership and Change
Units:  3
 FAS 498 Perspectives on Caring and Compassion
Units:  3",arizona state university-tempe
3,EPA 691,Powers,race,Spring 2018,"Topic: Race, Class & Gender
(SEM)",arizona state university-tempe
3,FMS 380,Green,race,Spring 2018,Race and Gender in Am Film,arizona state university-tempe
3,HST 591,Lim,race,Spring 2018,Topic: Comparative Studies in Race and Ethnicity,arizona state university-tempe
3,JUS 300,Hinds,race,Spring 2018,Race and Racism in Africa,arizona state university-tempe
3,JUS 353,Shabazz Sanders,race,Spring 2018,RaceSpace&ProductionInequality,arizona state university-tempe
3,WST 335,Anderson,race,Spring 2018,"Gender, Race, & Sex in Sci Fi",arizona state university-tempe
3,WST 380,Zewdu-Habte,race,Spring 2018,"Race, Gender, and Class",arizona state university-tempe
3,WST 691,Bailey,race,Spring 2018,"Topic: Queer of Color Critique: Race, Gender, & Sexuality",arizona state university-tempe
3,CHI 598,Chen,religi,Spring 2018,Topic: Readings in Chinese Religions,arizona state university-tempe
3,HST 598,O'Donnell,religi,Spring 2018,Topic: Religion and Communities,arizona state university-tempe
3,JPN 394,Suhara,religi,Spring 2018,Topic: Modern Japanese Religion,arizona state university-tempe
3,MHL 691,Norton,religi,Spring 2018,"Topic: Singing and Religion
(SEM)",arizona state university-tempe
3,MLS 502,Lindemann,religi,Spring 2018,"Religion, Culture, and Health",arizona state university-tempe
3,POS 394,Fessenden,religi,Spring 2018,Topic: Issues in Religion and Politics,arizona state university-tempe
3,REL 100,Kefeli Clay,religi,Spring 2018,Religions of the World,arizona state university-tempe
3,REL 101,Aguilera,religi,Spring 2018,"Religion, Culture, Public Life",arizona state university-tempe
3,REL 201,Aidler,religi,Spring 2018,Religion and the Modern World,arizona state university-tempe
3,REL 202,Thomason,religi,Spring 2018,Religion and Popular Culture,arizona state university-tempe
3,REL 320,Sarat,religi,Spring 2018,American Religious Traditions,arizona state university-tempe
3,REL 321,Griffin,religi,Spring 2018,Religion in America,arizona state university-tempe
3,REL 321,Shoemaker,religi,Spring 2018,Religion in America,arizona state university-tempe
3,REL 381,Dickerson,religi,Spring 2018,Religion and Moral Issues,arizona state university-tempe
3,REL 394,Fessenden,religi,Spring 2018,Topic: Issues in Religion and Politics,arizona state university-tempe
3,REL 502,Henn,religi,Spring 2018,"Research Mthds-Religious Study
(SEM)",arizona state university-tempe
3,REL 591,Feldhaus,religi,Spring 2018,"Topic: Place and Religion
(SEM)",arizona state university-tempe
3,WST 345,Vega,religi,Spring 2018,"Gender, Religion & Violence",arizona state university-tempe
3,AME 394,"Ingalls, Sha",respons,Spring 2018,Topic: Responsive Environments,arizona state university-tempe
3,AME 494,Hayes,respons,Spring 2018,Topic: Site-Responsive Sonic Art,arizona state university-tempe
3,PHI 420,Portmore,respons,Spring 2018,"Topic: Metaphysics: Control & Responsibility
(SEM)",arizona state university-tempe
3,PHI 570,Portmore,respons,Spring 2018,"Topic: Control & Responsibility
(SEM)",arizona state university-tempe
3,AIS 494,Martinez,right,Spring 2018,Topic: American Indian Rights,arizona state university-tempe
3,ENG 494,Goodman,right,Spring 2018,Topic: Literature and Human Rights,arizona state university-tempe
3,JUS 352,Haglund,right,Spring 2018,Global Politics of HumanRights,arizona state university-tempe
3,JUS 374,Holman,right,Spring 2018,"Holocaust,Genocide&HumanRights",arizona state university-tempe
3,POS 368,Bar,right,Spring 2018,Ethics and Human Rights,arizona state university-tempe
2,SHS 581,Gallagher,right,Spring 2018,Right Hem Syn/Brain Inj/Dement,arizona state university-tempe
3,CIS 540,Steinbart,secur,Spring 2018,Information Security & Control,arizona state university-tempe
3,CSE 543,Yau,secur,Spring 2018,Info Assurance & Security,arizona state university-tempe
3,CSE 545,Doupe,secur,Spring 2018,Software Security,arizona state university-tempe
3,CSE 548,Huang,secur,Spring 2018,Adv Computer Network Security,arizona state university-tempe
3,FIN 421,Schreindorfer,secur,Spring 2018,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 421,Schreindorfer,secur,Spring 2018,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 421,Bhattacharya,secur,Spring 2018,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 421,Schreindorfer,secur,Spring 2018,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 421,Smith,secur,Spring 2018,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 421,Bonadurer,secur,Spring 2018,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 427,Bhattacharya,secur,Spring 2018,Derivative Financl Securities,arizona state university-tempe
3,FIN 494,Elkins,secur,Spring 2018,Topic: Trading in Financial Securities Markets,arizona state university-tempe
3,POS 364,Ellis,secur,Spring 2018,Natl Security/Intell/Terrorism,arizona state university-tempe
3,POS 467,Comstock,secur,Spring 2018,International Security,arizona state university-tempe
3,POS 494,Pagel,secur,Spring 2018,Topic: National Security Policy Design,arizona state university-tempe
3,ASB 591,Knudson,social,Spring 2018,"Topic: Social Identities in the Past: Arch & Bioarch
(SEM)",arizona state university-tempe
3,ASM 494,Boyd,social,Spring 2018,Topic: Models in Social Evolution,arizona state university-tempe
3,ASM 591,Boyd,social,Spring 2018,Topic: Models in Social Evolution,arizona state university-tempe
3,BIO 498,Aktipis,social,Spring 2018,"Topic: Microbiome and Social Behavio
(SEM)",arizona state university-tempe
3,BIO 591,Aktipis,social,Spring 2018,"Topic: Microbiome and Social Behavior
(SEM)",arizona state university-tempe
3,CEE 181,Allenby,social,Spring 2018,"Tech, Social, & Sustain System",arizona state university-tempe
3,COM 319,Adame,social,Spring 2018,Persuasion/Social Influence,arizona state university-tempe
3,COM 400,Santana-Melgoza,social,Spring 2018,Topic: Leadership for Social Change,arizona state university-tempe
3,COM 691,Tracy,social,Spring 2018,"Topic: Communication for Well-being and Social Impact
(SEM)",arizona state university-tempe
3,EED 524,Vickery,social,Spring 2018,Social Studies Meth&Assessment,arizona state university-tempe
3,ENG 312,Rines,social,Spring 2018,English in its Social Setting,arizona state university-tempe
1-12,ENG 584,Wells,social,Spring 2018,"Topic: Publishing for Social Impact
(PRA)",arizona state university-tempe
3,FIS 394,Strumsky,social,Spring 2018,Topic: Analysis of Human Behavior using Social Networks,arizona state university-tempe
3,FSE 181,Allenby,social,Spring 2018,"Tech, Social, & Sustain System",arizona state university-tempe
3,FSH 204,Ellis,social,Spring 2018,Social Aspects of Fashion,arizona state university-tempe
3,HDA 310,"Etheridge Woodson, Foushee",social,Spring 2018,"Socially Engaged Practice
(LEL)",arizona state university-tempe
3,HSD 598,Graffy,social,Spring 2018,Topic: Sustainable Energy as a Social Problem,arizona state university-tempe
3,HST 302,Allen,social,Spring 2018,"Topic: Media, Social Justice, and Peace",arizona state university-tempe
3,IND 243,White,social,Spring 2018,Design - Ecology&Social Equity,arizona state university-tempe
3,JUS 494,Oliverio Lauderdale,social,Spring 2018,Topic: The Social Construction of Disability,arizona state university-tempe
3,JUS 494,Oliverio Lauderdale,social,Spring 2018,"Topic: Music, Social Conflict, and Justice",arizona state university-tempe
3,JUS 598,Oliverio Lauderdale,social,Spring 2018,Topic: The Social Construction of Disability,arizona state university-tempe
3,MCO 494,Kwon,social,Spring 2018,"Topic: Technology, Digital Media and Social Issues",arizona state university-tempe
3,MCO 598,Kwon,social,Spring 2018,"Topic: Technology, Digital Media and Social Issues",arizona state university-tempe
3,AFR 355,Aubrey,societ,Spring 2018,Democracy/Civil Society/Africa,arizona state university-tempe
3,ARB 394,Sulayman,societ,Spring 2018,Topic: Iraqi Culture & Society,arizona state university-tempe
4,BIO 343,"Di Palma, Hunter, Kamzina, Mason, Willis",societ,Spring 2018,Genetic Engineering & Society,arizona state university-tempe
0,,Mason,societ,Spring 2018,"After you add the above class, you will be asked to choose from the Laboratory related class(es) below


Genetic Engineering & Society (LAB)",arizona state university-tempe
0,,Mason,societ,Spring 2018,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2018,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2018,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2018,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2018,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2018,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2018,Genetic Engineering & Society (LAB),arizona state university-tempe
1,BIO 414,"Kinzig, Maienschein",societ,Spring 2018,Rsch Colloquium/Bio/Society II,arizona state university-tempe
1,BIO 615,"Minteer, Sterner",societ,Spring 2018,"Biology and Society Lab
(LAB)",arizona state university-tempe
1-4,BIS 194,Staff,societ,Spring 2018,Topic: Ethics and Information Society,arizona state university-tempe
3,CHM 394,Hendrickson,societ,Spring 2018,"Topic: Chemistry, Energy, and Society",arizona state university-tempe
3,DSC 394,"Andrews, Coleman",societ,Spring 2018,Topic: Design Entrepreneurship & Society,arizona state university-tempe
3,FAS 264,Sechler,societ,Spring 2018,Gender and Society,arizona state university-tempe
3,FIS 201,Selin,societ,Spring 2018,Innovation in Society,arizona state university-tempe
3,GLG 304,Burt,societ,Spring 2018,"Minerals, Energy, and Society",arizona state university-tempe
3,GPH 210,"Douma, Larson",societ,Spring 2018,Society and Environment,arizona state university-tempe
1,HPS 615,"Minteer, Sterner",societ,Spring 2018,"Biology and Society Lab
(LAB)",arizona state university-tempe
1,HSD 591,Fisher,societ,Spring 2018,"Topic: Science, Technology and Society Reading Group
(SEM)",arizona state university-tempe
1,HSD 591,Miller,societ,Spring 2018,"Topic: Energy and Society Reading Group
(SEM)",arizona state university-tempe
3,KOR 250,Cho,societ,Spring 2018,Korean Culture and Society,arizona state university-tempe
3,LAW 480,Barnard,societ,Spring 2018,"Business, Law and Society",arizona state university-tempe
3,LAW 480,Barnard,societ,Spring 2018,"Business, Law and Society",arizona state university-tempe
4,MBB 343,"Di Palma, Hunter, Kamzina, Mason, Willis",societ,Spring 2018,Genetic Engineering & Society,arizona state university-tempe
0,,Mason,societ,Spring 2018,"After you add the above class, you will be asked to choose from the Laboratory related class(es) below


Genetic Engineering & Society (LAB)",arizona state university-tempe
0,,Mason,societ,Spring 2018,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2018,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2018,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2018,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2018,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2018,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2018,Genetic Engineering & Society (LAB),arizona state university-tempe
3,MIC 314,Salamone,societ,Spring 2018,HIV/AIDS: Sci/Behavior/Society,arizona state university-tempe
3,MIC 314,Salamone,societ,Spring 2018,HIV/AIDS: Sci/Behavior/Society,arizona state university-tempe
2,NAN 505,Bennett,societ,Spring 2018,Nanoscience and Society,arizona state university-tempe
3,POS 359,Iheduru,societ,Spring 2018,African Politics and Society,arizona state university-tempe
3,SOC 264,Sechler,societ,Spring 2018,Gender and Society,arizona state university-tempe
3,SOS 320,Shrestha,societ,Spring 2018,Society and Sustainability,arizona state university-tempe
3,SOS 373,Burt,societ,Spring 2018,"Minerals, Energy, and Society",arizona state university-tempe
